"spam","to_multiple","from","cc","sent_email","image","attach","dollar","winner","inherit","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.652,16,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",6.161,143,"HTML","yes","no","no",2,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",3.618,49,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",17.318,311,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.867,17,"Plain","no","no","no",0,"big"
"notspam","no","yes","no","no","no","no","yes","no","no","no",2.099,49,"Plain","no","no","no",1,"small"
"spam","no","yes","no","no","no","no","yes","no","no","no",1.404,11,"Plain","no","no","no",0,"big"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.666,10,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.358,15,"Plain","yes","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","yes","no","no","no",5.761,125,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",3.188,80,"HTML","no","no","no",4,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.471,13,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",7.229,165,"HTML","yes","no","no",12,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",4.866,101,"HTML","yes","no","no",8,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.592,44,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.884,17,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",4.533,115,"HTML","yes","no","no",0,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",5.108,91,"HTML","no","no","no",1,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",3.297,41,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",3.294,97,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",6.455,116,"HTML","no","no","no",2,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",40.907,650,"HTML","no","no","no",32,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.118,13,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",11.297,313,"HTML","no","yes","no",0,"small"
"notspam","no","yes","no","yes","no","no","yes","no","no","no",2.531,39,"Plain","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",13.086,344,"HTML","no","yes","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",46.751,922,"HTML","no","no","no",8,"small"
"notspam","yes","yes","no","no","yes","yes","no","no","no","no",10.865,215,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",31.298,751,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.837,17,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","yes",103.749,1822,"HTML","no","no","no",157,"big"
"notspam","yes","yes","no","no","no","no","no","no","no","no",2.81,42,"Plain","no","yes","no",2,"small"
"notspam","no","yes","no","no","no","no","yes","no","yes","no",7.82,190,"HTML","no","no","no",5,"small"
"notspam","no","yes","no","no","no","yes","no","no","no","no",2.179,71,"HTML","no","no","no",1,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",2.805,36,"Plain","no","no","no",1,"none"
"notspam","no","yes","no","no","no","no","no","no","no","yes",9.517,201,"HTML","no","no","no",9,"big"
"notspam","no","yes","no","no","no","no","yes","no","no","no",1.551,45,"Plain","no","no","no",0,"small"
"spam","no","yes","yes","no","no","yes","no","no","no","no",0.537,22,"Plain","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","yes","no","yes","no",15.123,335,"HTML","no","no","no",9,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.931,50,"HTML","yes","no","no",4,"small"
"notspam","yes","yes","no","yes","no","no","yes","no","no","no",4.839,90,"Plain","no","no","no",0,"small"
"notspam","yes","yes","yes","no","no","no","no","no","no","no",27.725,528,"HTML","yes","no","no",11,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",6.843,199,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","yes","yes","no","no","no","no",4.444,93,"HTML","no","no","no",2,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",2.266,68,"HTML","yes","no","no",8,"small"
"notspam","yes","yes","yes","no","no","no","no","no","no","no",4.517,67,"Plain","no","no","no",0,"big"
"notspam","no","yes","no","yes","no","no","no","no","no","no",11.78,348,"HTML","yes","no","no",8,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",0.562,9,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.684,17,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",25.213,636,"HTML","no","no","no",2,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",0.769,19,"HTML","no","no","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",11.429,369,"HTML","no","no","no",9,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",17.339,311,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",34.408,807,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.619,24,"HTML","no","no","no",0,"big"
"notspam","yes","yes","no","no","no","yes","yes","no","no","no",3.165,55,"Plain","no","yes","no",1,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",3.966,76,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",10.271,154,"HTML","no","yes","no",8,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",6.071,157,"HTML","yes","no","no",4,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",29.54,714,"HTML","no","no","no",10,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",9.907,394,"HTML","yes","no","no",8,"big"
"notspam","no","yes","no","no","no","no","yes","no","no","no",20.467,258,"HTML","no","no","no",22,"big"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.628,17,"HTML","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.75,17,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","yes","yes","yes","no","no","no","no",0.069,7,"HTML","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","yes","no","no","no",41.789,459,"HTML","no","no","no",4,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.23,9,"HTML","no","no","no",0,"none"
"notspam","yes","yes","no","no","no","no","no","no","no","no",5.144,74,"Plain","no","no","no",0,"small"
"notspam","no","yes","yes","yes","no","no","yes","no","no","no",9.856,259,"HTML","yes","no","no",3,"small"
"notspam","no","yes","no","yes","yes","yes","no","no","no","no",0.601,16,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",25.542,642,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.77,24,"Plain","no","no","no",0,"none"
"notspam","no","yes","yes","yes","no","yes","no","no","no","no",25.353,738,"HTML","yes","no","no",10,"small"
"notspam","no","yes","no","no","no","no","yes","no","yes","no",22.075,422,"HTML","no","no","no",24,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",24.889,629,"HTML","no","no","no",2,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",17.926,560,"HTML","yes","no","no",10,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",57.538,1616,"HTML","yes","no","no",15,"big"
"spam","no","yes","no","no","no","no","no","no","no","no",13.242,189,"Plain","no","no","no",1,"none"
"notspam","no","yes","no","no","no","no","yes","no","no","no",0.552,17,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.299,4,"HTML","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",4.126,90,"HTML","no","no","no",6,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",4.792,104,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",1.222,32,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.74,16,"Plain","no","no","no",0,"small"
"notspam","yes","yes","yes","no","no","no","no","no","no","no",8.785,228,"HTML","yes","no","no",0,"big"
"notspam","no","yes","no","yes","no","no","no","no","no","no",2.855,63,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",10.821,172,"HTML","no","no","no",10,"small"
"notspam","no","yes","no","yes","yes","yes","no","no","no","no",0.638,17,"HTML","no","no","no",0,"none"
"notspam","yes","yes","no","yes","no","no","no","no","no","no",4.924,117,"HTML","no","no","no",6,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",8.893,176,"HTML","no","no","no",2,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.343,16,"Plain","no","no","no",2,"none"
"notspam","yes","yes","yes","yes","no","yes","no","no","no","no",34.01,638,"HTML","yes","no","no",25,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",31.651,757,"HTML","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.536,37,"HTML","no","no","no",2,"big"
"notspam","no","yes","yes","no","no","no","no","no","no","no",21.517,485,"HTML","yes","no","no",8,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",31.935,856,"HTML","no","no","no",13,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",5.682,87,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.596,33,"Plain","yes","no","no",2,"small"
"notspam","no","yes","yes","no","no","no","no","no","no","no",6.056,141,"Plain","yes","no","no",3,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",0.651,19,"Plain","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",24.431,624,"HTML","no","no","no",1,"small"
"notspam","yes","yes","no","no","no","yes","no","no","no","no",0.822,40,"Plain","no","no","no",0,"small"
"notspam","yes","yes","no","yes","no","no","no","no","no","no",0.003,2,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",2.432,55,"HTML","no","no","no",6,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",24.592,626,"HTML","no","no","no",1,"small"
"spam","no","yes","yes","no","no","yes","no","no","no","no",0.537,22,"Plain","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",7.826,95,"HTML","no","no","no",0,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.776,24,"Plain","no","no","no",0,"none"
"spam","no","yes","no","no","no","no","yes","no","no","no",0.526,22,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",9.663,224,"HTML","yes","no","no",10,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",12.987,168,"Plain","no","no","no",0,"small"
"notspam","no","yes","yes","no","yes","yes","no","no","no","no",12.372,392,"HTML","no","no","no",10,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",3.741,98,"HTML","yes","no","no",4,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",16.763,379,"HTML","no","yes","no",2,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.887,27,"Plain","no","no","no",1,"none"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",15.075,354,"HTML","yes","no","no",10,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",4.917,119,"HTML","no","no","no",0,"big"
"notspam","yes","yes","no","no","no","no","no","no","no","no",2.905,63,"Plain","yes","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",61.251,1308,"HTML","no","no","no",1,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",0.537,18,"Plain","no","no","no",0,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",1.379,42,"Plain","no","no","no",1,"big"
"spam","no","yes","no","no","no","no","yes","no","no","no",0.323,15,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","yes","no","no","no",14.32,269,"HTML","yes","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.448,32,"HTML","no","no","no",0,"none"
"notspam","no","yes","no","no","no","yes","no","no","no","no",0.459,21,"Plain","no","no","no",0,"none"
"notspam","no","yes","no","no","no","no","no","no","no","no",8.536,145,"HTML","no","no","no",1,"small"
"notspam","yes","yes","no","no","no","yes","no","no","no","no",0.849,41,"Plain","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",0.795,30,"Plain","no","no","no",1,"none"
"notspam","yes","yes","yes","yes","no","no","yes","no","no","no",10.086,131,"HTML","no","no","no",1,"big"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",0.878,27,"HTML","yes","no","no",2,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.583,38,"HTML","no","no","no",0,"small"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",1.614,51,"HTML","yes","no","no",4,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",0.09,7,"HTML","no","no","no",0,"none"
"notspam","no","yes","no","yes","no","yes","yes","no","no","no",22.227,356,"HTML","no","no","no",2,"big"
"notspam","no","yes","no","no","no","no","no","no","no","no",72.806,1045,"HTML","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",16.198,242,"HTML","no","no","no",2,"big"
"notspam","no","yes","yes","yes","no","no","no","no","no","no",2.539,87,"HTML","yes","no","no",0,"big"
"notspam","yes","yes","no","no","no","no","no","no","no","no",1.739,36,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","no","no","no","no",1.165,24,"HTML","yes","no","no",0,"small"
"spam","no","yes","no","no","no","no","yes","no","no","no",0.898,26,"Plain","no","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",1.407,32,"Plain","yes","no","no",1,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",30.665,737,"HTML","no","no","no",2,"small"
"spam","no","yes","no","no","no","no","yes","no","no","no",6.415,113,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","yes","no","no","yes","no","no","no",4.494,84,"HTML","yes","no","no",0,"small"
"notspam","yes","yes","no","no","no","no","no","no","no","no",0.752,16,"Plain","no","yes","no",2,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",2.629,106,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",9.346,222,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","no","no","no","yes",9.364,226,"HTML","no","yes","no",6,"small"
"spam","no","yes","no","no","no","no","no","no","no","no",0.556,9,"HTML","no","no","no",0,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",11.648,172,"HTML","no","yes","no",8,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",18.523,347,"HTML","no","no","no",3,"small"
"notspam","no","yes","no","no","no","no","no","no","no","no",20.151,343,"HTML","yes","no","no",1,"small"
"notspam","no","yes","no","no","no","no","yes","no","no","no",8.476,148,"HTML","no","yes","no",14,"small"
